Pelly Ruddock,8,15,33,90,90,66
Pelly Ruddock,9,33,90,90,66,71
Pelly Ruddock,10,90,90,66,71,14
Pelly Ruddock,11,90,66,71,14,0
Tahith,6,87,76,83,74,0
Tahith,7,76,83,74,0,0
Tahith,7,83,74,0,0,21
Tahith,8,74,0,0,21,23
Tahith,9,0,0,21,23,71
Tahith,10,0,21,23,71,32
Tahith,11,21,23,71,32,29
Issa,6,63,69,19,90,84
Issa,7,69,19,90,84,90
Issa,7,19,90,84,90,61
Issa,8,90,84,90,61,0
Issa,9,84,90,61,0,35
Issa,10,90,61,0,35,90
Issa,11,61,0,35,90,90
Thomas,6,90,90,90,90,90
Thomas,7,90,90,90,90,90
Thomas,7,90,90,90,90,90
Thomas,8,90,90,90,90,90
Thomas,9,90,90,90,90,90
Thomas,10,90,90,90,90,90
Thomas,11,90,90,90,90,90
Ross,6,0,76,70,0,0
Ross,7,76,70,0,0,0
Ross,7,70,0,0,0,0
Ross,8,0,0,0,0,9
Ross,9,0,0,0,9,18
Ross,10,0,0,9,18,90
Ross,11,0,9,18,90,90
Jacob,6,26,20,19,73,71
Jacob,7,20,19,73,71,90
Jacob,7,19,73,71,90,68
Jacob,8,73,71,90,68,65
Jacob,9,71,90,68,65,71
Jacob,10,90,68,65,71,57
Jacob,11,68,65,71,57,11
Manuel,5,90,90,0,90,90
Manuel,6,90,0,90,90,90
Manuel,7,0,90,90,90,90
Manuel,8,90,90,90,90,0
Manuel,9,90,90,90,0,90
Manuel,10,90,90,0,90,0
Manuel,11,90,0,90,0,90
Nathan,5,78,0,90,90,1
Nathan,6,0,90,90,1,33
Nathan,7,90,90,1,33,79
Nathan,8,90,1,33,79,90
Nathan,9,1,33,79,90,1
Nathan,10,33,79,90,1,0
Nathan,11,79,90,1,0,90
Julián,5,90,90,90,89,90
Julián,6,90,90,89,90,56
Julián,7,90,89,90,56,90
Julián,8,89,90,56,90,67
Julián,9,90,56,90,67,90
Julián,10,56,90,67,90,86
Julián,11,90,67,90,86,70
Bernardo,5,90,0,90,14,90
Bernardo,6,0,90,14,90,0
Bernardo,7,90,14,90,0,0
Bernardo,8,14,90,0,0,90
Bernardo,9,90,0,0,90,90
Bernardo,10,0,0,90,90,90
Bernardo,11,0,90,90,90,84
Oscar,5,0,0,0,1,1
Oscar,6,0,0,1,1,0
Oscar,7,0,1,1,0,45
Oscar,8,1,1,0,45,0
Oscar,9,1,0,45,0,0
Oscar,10,0,45,0,0,0
Oscar,11,45,0,0,0,5
Kevin,5,22,0,0,0,0
Rúben,5,0,90,90,90,90
Rúben,6,90,90,90,90,90
Rúben,7,90,90,90,90,90
Rúben,8,90,90,90,90,90
Rúben,9,90,90,90,90,15
Rúben,10,90,90,90,15,90
Rúben,11,90,90,15,90,0
Ederson,5,90,90,90,90,90
Ederson,6,90,90,90,90,90
Ederson,7,90,90,90,90,90
Ederson,8,90,90,90,90,90
Ederson,9,90,90,90,90,0
Ederson,10,90,90,90,0,90
Ederson,11,90,90,0,90,90
Phil,5,90,90,4,89,66
Phil,6,90,4,89,66,86
Phil,7,4,89,66,86,90
Phil,8,89,66,86,90,90
Phil,9,66,86,90,90,90
Phil,10,86,90,90,90,90
Phil,11,90,90,90,90,45
Jack,5,0,90,90,0,0
Jack,6,90,90,0,0,3
Jack,7,90,0,0,3,10
Jack,8,0,0,3,10,0
Jack,9,0,3,10,0,15
Jack,10,3,10,0,15,86
Jack,11,10,0,15,86,0
Erling,5,79,90,90,90,90
Erling,6,90,90,90,90,90
Erling,7,90,90,90,90,90
Erling,8,90,90,90,90,90
Erling,9,90,90,90,90,90
Erling,10,90,90,90,90,90
Erling,11,90,90,90,90,45
Mateo,5,67,90,85,83,0
Mateo,6,90,85,83,0,0
Mateo,7,85,83,0,0,64
Mateo,8,83,0,0,64,67
Mateo,9,0,0,64,67,0
Mateo,10,0,64,67,0,3
Mateo,11,64,67,0,3,90
Aymeric,5,11,0,0,0,0
Rico,5,78,0,0,1,1
Rico,6,0,0,1,1,0
Rico,7,0,1,1,0,0
Rico,8,1,1,0,0,67
Rico,9,1,0,0,67,0
Rico,10,0,0,67,0,0
Rico,11,0,67,0,0,19
Stefan,9,0,0,0,0,90
Stefan,10,0,0,0,90,0
Stefan,11,0,0,90,0,0
Kalvin,5,0,0,0,6,0
Kalvin,6,0,0,6,0,39
Kalvin,7,0,6,0,39,25
Kalvin,8,6,0,39,25,0
Kalvin,9,0,39,25,0,0
Kalvin,10,39,25,0,0,0
Kalvin,11,25,0,0,0,19
Rodrigo,5,90,90,90,75,90
Rodrigo,6,90,90,75,90,45
Rodrigo,7,90,75,90,45,0
Rodrigo,8,75,90,45,0,0
Rodrigo,9,90,45,0,0,90
Rodrigo,10,45,0,0,90,90
Rodrigo,11,0,0,90,90,70
Sergio,5,0,0,0,14,1
Sergio,6,0,0,14,1,0
Sergio,7,0,14,1,0,0
Sergio,8,14,1,0,0,0
Sergio,9,1,0,0,0,0
John,8,0,0,0,0,22
John,9,0,0,0,22,74
John,10,0,0,22,74,90
John,11,0,22,74,90,70
Kyle,5,90,90,90,90,90
Kyle,6,90,90,90,90,90
Kyle,7,90,90,90,90,90
Kyle,8,90,90,90,90,90
Kyle,9,90,90,90,90,90
Kyle,10,90,90,90,90,90
Kyle,11,90,90,90,90,90
Matheus Luiz,5,90,90,0,0,23
Matheus Luiz,6,90,0,0,23,90
Matheus Luiz,7,0,0,23,90,45
Matheus Luiz,8,0,23,90,45,22
Matheus Luiz,9,23,90,45,22,0
Matheus Luiz,10,90,45,22,0,0
Matheus Luiz,11,45,22,0,0,19
Joško,5,11,90,90,0,90
Joško,6,90,90,0,90,90
Joško,7,90,0,90,90,0
Joško,8,0,90,90,0,90
Joško,9,90,90,0,90,90
Joško,10,90,0,90,90,90
Joško,11,0,90,90,90,0
Jérémy,7,0,75,89,51,90
Jérémy,8,75,89,51,90,22
Jérémy,9,89,51,90,22,74
Jérémy,10,51,90,22,74,3
Jérémy,11,90,22,74,3,90
Mason,5,67,84,0,0,0
Mason,6,84,0,0,0,0
Mason,7,0,0,0,0,76
Mason,8,0,0,0,76,62
Mason,9,0,0,76,62,2
Mason,10,0,76,62,2,45
Mason,11,76,62,2,45,11
Antony Matheus,5,76,65,84,83,0
Antony Matheus,6,65,84,83,0,0
Antony Matheus,7,84,83,0,0,0
Antony Matheus,8,83,0,0,0,27
Antony Matheus,9,0,0,0,27,63
Antony Matheus,10,0,0,27,63,4
Antony Matheus,11,0,27,63,4,62
Bruno,5,90,90,90,90,90
Bruno,6,90,90,90,90,90
Bruno,7,90,90,90,90,90
Bruno,8,90,90,90,90,90
Bruno,9,90,90,90,90,90
Bruno,10,90,90,90,90,90
Bruno,11,90,90,90,90,90
Carlos Henrique,5,90,90,90,90,63
Carlos Henrique,6,90,90,90,63,90
Carlos Henrique,7,90,90,63,90,90
Carlos Henrique,8,90,63,90,90,45
Carlos Henrique,9,63,90,90,45,0
Carlos Henrique,10,90,90,45,0,0
Carlos Henrique,11,90,45,0,0,0
Diogo,5,0,24,90,90,90
Diogo,6,24,90,90,90,90
Diogo,7,90,90,90,90,90
Diogo,8,90,90,90,90,90
Diogo,9,90,90,90,90,90
Diogo,10,90,90,90,90,90
Diogo,11,90,90,90,90,90
Christian,5,22,24,90,90,90
Christian,6,24,90,90,90,0
Christian,7,90,90,90,0,13
Christian,8,90,90,0,13,45
Christian,9,90,0,13,45,27
Christian,10,0,13,45,27,85
Christian,11,13,45,27,85,78
Alejandro,5,67,65,0,6,5
Alejandro,6,65,0,6,5,0
Alejandro,7,0,6,5,0,29
Alejandro,8,6,5,0,29,27
Alejandro,9,5,0,29,27,26
Alejandro,10,0,29,27,26,17
Alejandro,11,29,27,26,17,90
Hannibal,5,0,0,0,0,26
Hannibal,6,0,0,0,26,90
Hannibal,7,0,0,26,90,0
Hannibal,8,0,26,90,0,0
Hannibal,9,26,90,0,0,0
Hannibal,10,90,0,0,0,0
Victor,5,45,0,45,83,90
Victor,6,0,45,83,90,90
Victor,7,45,83,90,90,87
Victor,8,83,90,90,87,70
Victor,9,90,90,87,70,90
Victor,10,90,87,70,90,73
Victor,11,87,70,90,73,0
Harry,5,0,0,0,23,0
Harry,6,0,0,23,0,0
Harry,7,0,23,0,0,3
Harry,8,23,0,0,3,90
Harry,9,0,0,3,90,90
Harry,10,0,3,90,90,90
Harry,11,3,90,90,90,90
Anthony,5,0,5,59,66,26
Anthony,6,5,59,66,26,0
Anthony,7,59,66,26,0,13
Anthony,8,66,26,0,13,19
Anthony,9,26,0,13,19,27
Anthony,10,0,13,19,27,4
Anthony,11,13,19,27,4,11
Lisandro,5,45,90,90,66,84
Lisandro,6,90,90,66,84,0
Lisandro,7,90,66,84,0,0
Lisandro,8,66,84,0,0,0
Lisandro,9,84,0,0,0,0
Scott,5,2,0,5,0,84
Scott,6,0,5,0,84,90
Scott,7,5,0,84,90,0
Scott,8,0,84,90,0,3
Scott,9,84,90,0,3,62
Scott,10,90,0,3,62,90
Scott,11,0,3,62,90,90
Facundo,5,13,5,0,0,5
Facundo,6,5,0,0,5,0
Facundo,7,0,0,5,0,60
Facundo,8,0,5,0,60,0
Facundo,9,5,0,60,0,0
Facundo,10,0,60,0,0,0
Facundo,11,60,0,0,0,27
Raphaël,5,90,90,45,0,0
Raphaël,6,90,45,0,0,11
Raphaël,7,45,0,0,11,86
Raphaël,8,0,0,11,86,0
Raphaël,9,0,11,86,0,6
Raphaël,10,11,86,0,6,0
Raphaël,11,86,0,6,0,1
Marcus,5,87,84,90,90,90
Marcus,6,84,90,90,90,90
Marcus,7,90,90,90,90,76
Marcus,8,90,90,90,76,62
Marcus,9,90,90,76,62,87
Marcus,10,90,76,62,87,85
Marcus,11,76,62,87,85,0
Jadon,5,22,24,30,0,0
Jadon,6,24,30,0,0,0
Jadon,7,30,0,0,0,0
Luke,5,90,90,0,0,0
Luke,6,90,0,0,0,0
Donny,7,0,0,0,0,2
Donny,8,0,0,0,2,0
Donny,9,0,0,2,0,0
Donny,10,0,2,0,0,0
Donny,11,2,0,0,0,0
Aaron,5,90,65,90,90,5
Aaron,6,65,90,90,5,0
Aaron,7,90,90,5,0,0
Aaron,8,90,5,0,0,0
Aaron,9,5,0,0,0,0
Aaron,11,0,0,0,0,90
Sergio,5,0,0,0,0,84
Sergio,6,0,0,0,84,78
Sergio,7,0,0,84,78,0
Sergio,8,0,84,78,0,0
Sergio,9,84,78,0,0,0
Sergio,10,78,0,0,0,17
Sergio,11,0,0,0,17,0
André,5,90,90,90,90,90
André,6,90,90,90,90,90
André,7,90,90,90,90,90
André,8,90,90,90,90,90
André,9,90,90,90,90,90
André,10,90,90,90,90,90
André,11,90,90,90,90,90
Rasmus,5,0,0,0,23,63
Rasmus,6,0,0,23,63,90
Rasmus,7,0,23,63,90,90
Rasmus,8,23,63,90,90,90
Rasmus,9,63,90,90,90,62
Rasmus,10,90,90,90,62,72
Rasmus,11,90,90,62,72,78
Jonny,8,6,0,88,0,90
Jonny,9,0,88,0,90,83
Jonny,10,88,0,90,83,90
Jonny,11,0,90,83,90,90
Sofyan,9,0,1,90,86,90
Sofyan,10,1,90,86,90,45
Sofyan,11,90,86,90,45,0
Lewis,6,0,0,0,0,9
Lewis,7,0,0,0,9,0
Lewis,8,0,0,9,0,0
Lewis,9,0,9,0,0,0
Lewis,10,9,0,0,0,0
Miguel,5,85,85,90,57,7
Miguel,6,85,90,57,7,69
Miguel,7,90,57,7,69,90
Miguel,8,57,7,69,90,81
Miguel,9,7,69,90,81,20
Miguel,10,69,90,81,20,71
Miguel,11,90,81,20,71,62
Elliot,5,1,23,8,32,90
Elliot,6,23,8,32,90,90
Elliot,7,8,32,90,90,63
Elliot,8,32,90,90,63,90
Elliot,9,90,90,63,90,10
Elliot,10,90,63,90,10,0
Elliot,11,63,90,10,0,0
Sven,5,90,90,86,0,90
Sven,6,90,86,0,90,90
Sven,7,86,0,90,90,0
Sven,8,0,90,90,0,0
Sven,9,90,90,0,0,0
Sven,10,90,0,0,0,0
Bruno,5,84,90,90,90,90
Bruno,6,90,90,90,90,80
Bruno,7,90,90,90,80,90
Bruno,8,90,90,80,90,90
Bruno,9,90,80,90,90,68
Bruno,10,80,90,90,68,90
Bruno,11,90,90,68,90,90
Dan,5,90,90,90,90,90
Dan,6,90,90,90,90,90
Dan,7,90,90,90,90,90
Dan,8,90,90,90,90,90
Dan,9,90,90,90,90,90
Dan,10,90,90,90,90,90
Dan,11,90,90,90,90,45
Anthony,5,67,55,71,90,90
Anthony,6,55,71,90,90,78
Anthony,7,71,90,90,78,90
Anthony,8,90,90,78,90,0
Anthony,9,90,78,90,0,69
Anthony,10,78,90,0,69,90
Anthony,11,90,0,69,90,90
Alexander,5,67,65,71,73,0
Alexander,6,65,71,73,0,20
Alexander,7,71,73,0,20,90
Alexander,8,73,0,20,90,85
Alexander,9,0,20,90,85,20
Alexander,10,20,90,85,20,0
Alexander,11,90,85,20,0,0
Joelinton Cássio,5,90,56,81,57,0
Joelinton Cássio,6,56,81,57,0,0
Joelinton Cássio,7,81,57,0,0,4
Joelinton Cássio,8,57,0,0,4,0
Joelinton Cássio,9,0,0,4,0,80
Joelinton Cássio,10,0,4,0,80,90
Joelinton Cássio,11,4,0,80,90,90
Jamaal,5,0,0,0,16,0
Jamaal,6,0,0,16,0,0
Jamaal,7,0,16,0,0,90
Jamaal,8,16,0,0,90,90
Jamaal,9,0,0,90,90,90
Jamaal,10,0,90,90,90,90
Jamaal,11,90,90,90,90,90
Sean,5,5,33,18,32,90
Sean,6,33,18,32,90,90
Sean,7,18,32,90,90,90
Sean,8,32,90,90,90,90
Sean,9,90,90,90,90,90
Sean,10,90,90,90,90,90
Sean,11,90,90,90,90,90
Jacob,5,4,0,0,0,0
Jacob,7,0,0,0,0,1
Jacob,8,0,0,0,1,8
Jacob,9,0,0,1,8,90
Jacob,10,0,1,8,90,0
Jacob,11,1,8,90,0,16
Nick,5,90,90,90,90,90
Nick,6,90,90,90,90,90
Nick,7,90,90,90,90,90
Nick,8,90,90,90,90,90
Nick,9,90,90,90,90,90
Nick,10,90,90,90,90,90
Nick,11,90,90,90,90,90
Matt,11,0,0,0,0,11
Fabian,5,90,90,90,90,90
Fabian,6,90,90,90,90,90
Fabian,7,90,90,90,90,90
Fabian,8,90,90,90,90,90
Fabian,9,90,90,90,90,90
Fabian,10,90,90,90,90,90
Fabian,11,90,90,90,90,90
Matt,5,0,0,3,73,0
Matt,6,0,3,73,0,0
Matt,7,3,73,0,0,0
Matt,8,73,0,0,0,1
Matt,9,0,0,0,1,0
Matt,10,0,0,1,0,0
Matt,11,0,1,0,0,0
Sandro,5,90,66,71,57,0
Sandro,6,66,71,57,0,20
Sandro,7,71,57,0,20,22
Sandro,8,57,0,20,22,90
Sandro,9,0,20,22,90,21
Sandro,10,20,22,90,21,0
Sandro,11,22,90,21,0,0
Kieran,5,90,90,90,90,90
Kieran,6,90,90,90,90,69
Kieran,7,90,90,90,69,90
Kieran,8,90,90,69,90,90
Kieran,9,90,69,90,90,68
Kieran,10,69,90,90,68,90
Kieran,11,90,90,68,90,90
Joe,10,0,0,0,0,18
Joe,11,0,0,0,18,28
Callum,5,22,24,18,32,90
Callum,6,24,18,32,90,69
Callum,7,18,32,90,69,0
Callum,8,32,90,69,0,4
Callum,9,90,69,0,4,69
Callum,10,69,0,4,69,90
Callum,11,0,4,69,90,61
Harvey,5,22,34,18,16,82
Harvey,6,34,18,16,82,11
Harvey,7,18,16,82,11,0
Harvey,8,16,82,11,0,0
Harvey,9,82,11,0,0,0
Harvey,10,11,0,0,0,0
Tino,5,0,4,0,0,0
Tino,6,4,0,0,0,20
Tino,7,0,0,0,20,1
Tino,8,0,0,20,1,0
Tino,9,0,20,1,0,21
Tino,10,20,1,0,21,0
Tino,11,1,0,21,0,45
Nuno,5,0,0,0,18,37
Nuno,6,0,0,18,37,38
Nuno,7,0,18,37,38,0
Nuno,8,18,37,38,0,0
Nuno,9,37,38,0,0,0
Nuno,10,38,0,0,0,0
Matt,5,90,90,90,90,90
Matt,6,90,90,90,90,90
Matt,7,90,90,90,90,90
Matt,8,90,90,90,90,90
Matt,9,90,90,90,90,90
Matt,10,90,90,90,90,90
Matt,11,90,90,90,90,0
Andrey,10,0,0,0,0,7
Andrey,11,0,0,0,7,0
Callum,5,0,0,0,0,70
Callum,6,0,0,0,70,34
Callum,7,0,0,70,34,59
Callum,8,0,70,34,59,65
Callum,9,70,34,59,65,0
Callum,10,34,59,65,0,0
Callum,11,59,65,0,0,0
Anthony,5,10,21,9,45,90
Anthony,6,21,9,45,90,34
Anthony,7,9,45,90,34,60
Anthony,8,45,90,34,60,24
Anthony,9,90,34,60,24,87
Anthony,10,34,60,24,87,90
Anthony,11,60,24,87,90,90
Serge,5,90,90,90,71,0
Serge,6,90,90,71,0,55
Serge,7,90,71,0,55,90
Serge,8,71,0,55,90,45
Serge,9,0,55,90,45,87
Serge,10,55,90,45,87,90
Serge,11,90,45,87,90,19
Taiwo,5,19,83,80,64,87
Taiwo,6,83,80,64,87,74
Taiwo,7,80,64,87,74,80
Taiwo,8,64,87,74,80,0
Taiwo,9,87,74,80,0,0
Taiwo,10,74,80,0,0,21
Taiwo,11,80,0,0,21,81
Willy,5,90,68,90,90,0
Willy,6,68,90,90,0,90
Willy,7,90,90,0,90,90
Willy,8,90,0,90,90,90
Willy,9,0,90,90,90,77
Willy,10,90,90,90,77,68
Willy,11,90,90,77,68,0
Danilo,5,70,90,80,45,0
Danilo,6,90,80,45,0,0
Danilo,7,80,45,0,0,0
Danilo,8,45,0,0,0,0
Danilo,11,0,0,0,0,8
Morgan,5,90,90,90,90,90
Morgan,6,90,90,90,90,90
Morgan,7,90,90,90,90,29
Morgan,8,90,90,90,29,90
Morgan,9,90,90,29,90,90
Morgan,10,90,29,90,90,82
Morgan,11,29,90,90,82,90
Cheikhou,5,1,1,20,17,0
Cheikhou,6,1,20,17,0,0
Cheikhou,7,20,17,0,0,13
Cheikhou,8,17,0,0,13,7
Cheikhou,9,0,0,13,7,12
Cheikhou,10,0,13,7,12,0
Cheikhou,11,13,7,12,0,0
Orel,5,89,68,0,71,70
Orel,6,68,0,71,70,90
Orel,7,0,71,70,90,90
Orel,8,71,70,90,90,82
Orel,9,70,90,90,82,90
Orel,10,90,90,82,90,82
Orel,11,90,82,90,82,90
Scott,5,90,90,56,90,90
Scott,6,90,56,90,90,0
Scott,7,56,90,90,0,0
Scott,8,90,90,0,0,0
Scott,9,90,0,0,0,0
Moussa,5,0,1,33,0,0
Moussa,6,1,33,0,0,90
Moussa,7,33,0,0,90,55
Moussa,8,0,0,90,55,0
Moussa,9,0,90,55,0,0
Moussa,10,90,55,0,0,90
Moussa,11,55,0,0,90,90
Harry,7,0,0,0,0,30
Harry,8,0,0,0,30,90
Harry,9,0,0,30,90,90
Harry,10,0,30,90,90,21
Harry,11,30,90,90,21,70
Neco,5,18,90,0,0,0
Neco,6,90,0,0,0,0
Neco,9,0,0,0,0,2
Neco,10,0,0,0,2,7
Neco,11,0,0,2,7,4
Chris,5,1,6,9,25,2
Chris,6,6,9,25,2,15
Chris,7,9,25,2,15,9
Chris,8,25,2,15,9,75
Chris,9,2,15,9,75,90
Chris,10,15,9,75,90,0
Chris,11,9,75,90,0,0
Joe,5,89,90,66,90,90
Joe,6,90,66,90,90,0
Joe,7,66,90,90,0,0
Joe,8,90,90,0,0,0
Joe,9,90,0,0,0,12
Joe,10,0,0,0,12,0
Joe,11,0,0,12,0,0
Ryan,5,90,21,90,90,19
Ryan,6,21,90,90,19,0
Ryan,7,90,90,19,0,0
Ryan,8,90,19,0,0,14
Ryan,9,19,0,0,14,12
Ryan,10,0,0,14,12,21
Ryan,11,0,14,12,21,3
Olu,5,71,0,90,72,90
Olu,6,0,90,72,90,74
Olu,7,90,72,90,74,0
Olu,8,72,90,74,0,0
Olu,9,90,74,0,0,2
Olu,10,74,0,0,2,68
Olu,11,0,0,2,68,85
Gonzalo,7,0,18,52,51,0
Gonzalo,8,18,52,51,0,45
Gonzalo,9,52,51,0,45,0
Gonzalo,10,51,0,45,0,0
Gonzalo,11,0,45,0,0,0
Murillo,8,0,0,0,90,90
Murillo,9,0,0,90,90,90
Murillo,10,0,90,90,90,90
Murillo,11,90,90,90,90,90
Odysseas,11,0,0,0,0,90
Nicolás,9,0,90,79,90,77
Nicolás,10,90,79,90,77,68
Nicolás,11,79,90,77,68,86
Ibrahim,9,90,55,76,75,77
Ibrahim,10,55,76,75,77,90
Ibrahim,11,76,75,77,90,90
Divock,9,19,15,10,14,0
Divock,10,15,10,14,0,0
Divock,11,10,14,0,0,0
Auston,5,0,0,0,0,4
Auston,6,0,0,0,4,0
Auston,7,0,0,4,0,11
Auston,8,0,4,0,11,90
Auston,9,4,0,11,90,90
Auston,10,0,11,90,90,90
Auston,11,11,90,90,90,90
Cameron,5,0,5,0,74,90
Cameron,6,5,0,74,90,90
Cameron,7,0,74,90,90,78
Cameron,8,74,90,90,78,78
Cameron,9,90,90,78,78,90
Cameron,10,90,78,78,90,31
Cameron,11,78,78,90,31,90
James,5,1,0,0,0,69
James,6,0,0,0,69,74
James,7,0,0,69,74,69
James,8,0,69,74,69,24
James,9,69,74,69,24,77
James,10,74,69,24,77,70
James,11,69,24,77,70,45
Anel,5,90,90,90,90,90
Anel,6,90,90,90,90,90
Anel,7,90,90,90,90,90
Anel,8,90,90,90,90,90
Anel,9,90,90,90,90,0
Anel,10,90,90,90,0,0
Anel,11,90,90,0,0,0
George,5,90,0,70,90,0
George,6,0,70,90,0,0
George,7,70,90,0,0,0
George,8,90,0,0,0,0
George,10,0,0,0,0,19
George,11,0,0,0,19,90
Chris,5,79,32,10,22,90
Chris,6,32,10,22,90,15
Chris,7,10,22,90,15,34
Chris,8,22,90,15,34,34
Chris,9,90,15,34,34,0
Chris,10,15,34,34,0,0
Chris,11,34,34,0,0,0
Jayden,5,0,0,19,0,85
Jayden,6,0,19,0,85,45
Jayden,7,19,0,85,45,78
Jayden,8,0,85,45,78,90
Jayden,9,85,45,78,90,90
Jayden,10,45,78,90,90,70
Jayden,11,78,90,90,70,90
Rhian,7,0,0,0,0,11
Rhian,8,0,0,0,11,11
Rhian,9,0,0,11,11,38
Rhian,10,0,11,11,38,58
Rhian,11,11,11,38,58,45
John,5,90,90,90,67,0
John,6,90,90,67,0,90
John,7,90,67,0,90,55
John,8,67,0,90,55,0
John,9,0,90,55,0,0
John,10,90,55,0,0,0
John,11,55,0,0,0,0
John,10,0,0,0,0,19
John,11,0,0,0,19,0
Wes,5,90,90,90,90,90
Wes,6,90,90,90,90,90
Wes,7,90,90,90,90,90
Wes,8,90,90,90,90,90
Wes,9,90,90,90,90,90
Wes,10,90,90,90,90,90
Wes,11,90,90,90,90,90
Max,5,79,45,0,0,0
Max,6,45,0,0,0,0
Oliver,5,0,0,19,90,90
Oliver,6,0,19,90,90,0
Oliver,7,19,90,90,0,90
Oliver,8,90,90,0,90,90
Oliver,9,90,0,90,90,51
Oliver,10,0,90,90,51,0
Oliver,11,90,90,51,0,0
Oliver,5,90,90,79,90,20
Oliver,6,90,79,90,20,61
Oliver,7,79,90,20,61,0
Oliver,8,90,20,61,0,90
Oliver,9,20,61,0,90,90
Oliver,10,61,0,90,90,90
Oliver,11,0,90,90,90,90
Ben,5,86,90,16,0,0
Ben,6,90,16,0,0,0
Ben,7,16,0,0,0,0
Ben,9,0,0,0,0,12
Ben,10,0,0,0,12,31
Ben,11,0,0,12,31,1
William,5,90,73,70,0,0
William,6,73,70,0,0,0
William,7,70,0,0,0,0
Jack,5,79,90,90,90,90
Jack,6,90,90,90,90,90
Jack,7,90,90,90,90,90
Jack,8,90,90,90,90,55
Jack,9,90,90,90,55,90
Jack,10,90,90,55,90,90
Jack,11,90,55,90,90,90
Anis,5,10,0,0,0,0
Anis,6,0,0,0,0,24
Anis,7,0,0,0,24,11
Anis,8,0,0,24,11,0
Anis,9,0,24,11,0,0
Anis,10,24,11,0,0,58
Anis,11,11,0,0,58,0
Yasser,5,10,45,73,67,0
Yasser,6,45,73,67,0,0
Yasser,7,73,67,0,0,0
Yasser,8,67,0,0,0,24
Yasser,9,0,0,0,24,0
Yasser,10,0,0,24,0,0
Yasser,11,0,24,0,0,0
Bénie,5,86,81,90,15,0
Bénie,6,81,90,15,0,45
Bénie,7,90,15,0,45,0
Bénie,8,15,0,45,0,0
Bénie,9,0,45,0,0,6
Bénie,10,45,0,0,6,0
Bénie,11,0,0,6,0,0
Vini,5,10,57,90,90,90
Vini,6,57,90,90,90,90
Vini,7,90,90,90,90,90
Vini,8,90,90,90,90,90
Vini,9,90,90,90,90,90
Vini,10,90,90,90,90,90
Vini,11,90,90,90,90,90
Andre,5,3,16,0,0,0
Andre,6,16,0,0,0,0
Antwoine,5,3,8,0,0,0
Antwoine,6,8,0,0,0,0
Gustavo,6,90,90,90,80,65
Gustavo,7,90,90,80,65,78
Gustavo,8,90,80,65,78,65
Gustavo,9,80,65,78,65,83
Gustavo,10,65,78,65,83,82
Gustavo,11,78,65,83,82,89
Tom,6,0,0,0,9,28
Tom,7,0,0,9,28,20
Tom,8,0,9,28,20,0
Tom,9,9,28,20,0,0
Tom,10,28,20,0,0,0
Tom,11,20,0,0,0,0
Luke,8,22,90,90,90,65
Luke,9,90,90,90,65,90
Luke,10,90,90,65,90,90
Luke,11,90,65,90,90,90
Brennan,5,79,90,69,0,10
Brennan,6,90,69,0,10,62
Brennan,7,69,0,10,62,0
Brennan,8,0,10,62,0,0
Brennan,9,10,62,0,0,9
Brennan,10,62,0,0,9,26
Brennan,11,0,0,9,26,33
Rodrigo,10,0,0,0,0,1
Rodrigo,11,0,0,0,1,29
Yves,5,90,90,73,90,90
Yves,6,90,73,90,90,90
Yves,7,73,90,90,90,89
Yves,8,90,90,90,89,48
Yves,9,90,90,89,48,0
Yves,10,90,89,48,0,63
Yves,11,89,48,0,63,90
Bryan,10,0,0,0,0,1
Bryan,11,0,0,0,1,0
Ben,5,0,20,8,0,0
Ben,6,20,8,0,0,0
Ben,7,8,0,0,0,7
Ben,8,0,0,0,7,8
Ben,9,0,0,7,8,0
Ben,10,0,7,8,0,45
Ben,11,7,8,0,45,0
Eric,11,0,0,0,0,56
Emerson,5,90,2,0,4,1
Emerson,6,2,0,4,1,0
Emerson,7,0,4,1,0,0
Emerson,8,4,1,0,0,14
Emerson,9,1,0,0,14,34
Emerson,10,0,0,14,34,45
Emerson,11,0,14,34,45,45
Pierre-Emile,5,0,14,30,22,1
Pierre-Emile,6,14,30,22,1,12
Pierre-Emile,7,30,22,1,12,1
Pierre-Emile,8,22,1,12,1,45
Pierre-Emile,9,1,12,1,45,90
Pierre-Emile,10,12,1,45,90,26
Pierre-Emile,11,1,45,90,26,45
Dejan,5,90,87,90,85,90
Dejan,6,87,90,85,90,90
Dejan,7,90,85,90,90,90
Dejan,8,85,90,90,90,90
Dejan,9,90,90,90,90,90
Dejan,10,90,90,90,90,89
Dejan,11,90,90,90,89,60
Giovani,5,0,0,16,0,0
Giovani,6,0,16,0,0,0
Giovani,7,16,0,0,0,0
Giovani,9,0,0,0,0,8
Giovani,10,0,0,0,8,0
Giovani,11,0,0,8,0,0
James,5,90,90,72,85,90
James,6,90,72,85,90,77
James,7,72,85,90,77,89
James,8,85,90,77,89,75
James,9,90,77,89,75,81
James,10,77,89,75,81,88
James,11,89,75,81,88,45
Pedro,5,0,87,90,90,90
Pedro,6,87,90,90,90,90
Pedro,7,90,90,90,90,90
Pedro,8,90,90,90,90,90
Pedro,9,90,90,90,90,90
Pedro,10,90,90,90,90,90
Pedro,11,90,90,90,90,90
Ivan,5,15,20,31,22,10
Ivan,6,20,31,22,10,0
Ivan,7,31,22,10,0,0
